timestamp,vehicle_count,location,avg_speed,congestion_level
2017-01-30 23:00:00,927,I-94 Highway,20.0,high
2017-01-30 23:00:00,927,I-94 Highway,20.0,high
2017-01-30 23:00:00,927,I-94 Highway,20.0,high
2017-01-30 23:00:00,927,I-94 Highway,20.0,high
2017-01-31 00:00:00,521,I-94 Highway,47.9,high
2017-01-31 00:00:00,521,I-94 Highway,47.9,high
2017-01-31 00:00:00,521,I-94 Highway,47.9,high
2017-01-31 00:00:00,521,I-94 Highway,47.9,high
2017-01-31 01:00:00,319,I-94 Highway,68.1,medium
2017-01-31 01:00:00,319,I-94 Highway,68.1,medium
2017-01-31 01:00:00,319,I-94 Highway,68.1,medium
2017-01-31 01:00:00,319,I-94 Highway,68.1,medium
2017-01-31 02:00:00,234,I-94 Highway,76.6,medium
2017-01-31 02:00:00,234,I-94 Highway,76.6,medium
2017-01-31 02:00:00,234,I-94 Highway,76.6,medium
2017-01-31 03:00:00,322,I-94 Highway,67.8,medium
2017-01-31 03:00:00,322,I-94 Highway,67.8,medium
2017-01-31 03:00:00,322,I-94 Highway,67.8,medium
2017-01-31 04:00:00,804,I-94 Highway,20.0,high
2017-01-31 04:00:00,804,I-94 Highway,20.0,high
2017-01-31 05:00:00,2786,I-94 Highway,20.0,high
2017-01-31 05:00:00,2786,I-94 Highway,20.0,high
2017-01-31 05:00:00,2786,I-94 Highway,20.0,high
2017-01-31 06:00:00,5608,I-94 Highway,20.0,high
2017-01-31 07:00:00,6160,I-94 Highway,20.0,high
2017-01-31 08:00:00,5655,I-94 Highway,20.0,high
2017-01-31 09:00:00,5139,I-94 Highway,20.0,high
2017-01-31 10:00:00,4275,I-94 Highway,20.0,high
2017-01-31 11:00:00,4553,I-94 Highway,20.0,high
2017-01-31 12:00:00,4668,I-94 Highway,20.0,high
2017-01-31 13:00:00,4765,I-94 Highway,20.0,high
2017-01-31 14:00:00,5123,I-94 Highway,20.0,high
2017-01-31 15:00:00,5911,I-94 Highway,20.0,high
2017-01-31 16:00:00,6699,I-94 Highway,20.0,high
2017-01-31 17:00:00,5783,I-94 Highway,20.0,high
2017-01-31 17:00:00,5783,I-94 Highway,20.0,high
2017-01-31 18:00:00,4585,I-94 Highway,20.0,high
2017-01-31 18:00:00,4585,I-94 Highway,20.0,high
2017-01-31 19:00:00,3119,I-94 Highway,20.0,high
2017-01-31 20:00:00,2746,I-94 Highway,20.0,high
2017-01-31 21:00:00,2401,I-94 Highway,20.0,high
2017-01-31 22:00:00,1533,I-94 Highway,20.0,high
2017-01-31 23:00:00,1048,I-94 Highway,20.0,high
2017-02-01 00:00:00,593,I-94 Highway,40.699999999999996,high
2017-02-01 01:00:00,375,I-94 Highway,62.5,medium
2017-02-01 02:00:00,270,I-94 Highway,73.0,medium
2017-02-01 03:00:00,321,I-94 Highway,67.9,medium
2017-02-01 04:00:00,876,I-94 Highway,20.0,high
2017-02-01 05:00:00,2768,I-94 Highway,20.0,high
2017-02-01 06:00:00,5805,I-94 Highway,20.0,high
2017-02-01 07:00:00,6589,I-94 Highway,20.0,high
2017-02-01 08:00:00,5890,I-94 Highway,20.0,high
2017-02-01 09:00:00,5085,I-94 Highway,20.0,high
2017-02-01 10:00:00,4423,I-94 Highway,20.0,high
2017-02-01 11:00:00,4628,I-94 Highway,20.0,high
2017-02-01 12:00:00,4759,I-94 Highway,20.0,high
2017-02-01 13:00:00,4914,I-94 Highway,20.0,high
2017-02-01 14:00:00,5393,I-94 Highway,20.0,high
2017-02-01 15:00:00,5553,I-94 Highway,20.0,high
2017-02-01 16:00:00,6482,I-94 Highway,20.0,high
2017-02-01 17:00:00,5929,I-94 Highway,20.0,high
2017-02-01 18:00:00,4511,I-94 Highway,20.0,high
2017-02-01 19:00:00,3306,I-94 Highway,20.0,high
2017-02-01 20:00:00,2841,I-94 Highway,20.0,high
2017-02-01 21:00:00,2571,I-94 Highway,20.0,high
2017-02-01 22:00:00,1753,I-94 Highway,20.0,high
2017-02-01 23:00:00,1112,I-94 Highway,20.0,high
2017-02-02 00:00:00,531,I-94 Highway,46.9,high
2017-02-02 01:00:00,356,I-94 Highway,64.4,medium
2017-02-02 02:00:00,259,I-94 Highway,74.1,medium
2017-02-02 03:00:00,332,I-94 Highway,66.8,medium
2017-02-02 04:00:00,853,I-94 Highway,20.0,high
2017-02-02 05:00:00,2763,I-94 Highway,20.0,high
2017-02-02 06:00:00,5826,I-94 Highway,20.0,high
2017-02-02 07:00:00,6276,I-94 Highway,20.0,high
2017-02-02 08:00:00,6013,I-94 Highway,20.0,high
2017-02-02 09:00:00,5089,I-94 Highway,20.0,high
2017-02-02 10:00:00,4452,I-94 Highway,20.0,high
2017-02-02 11:00:00,4770,I-94 Highway,20.0,high
2017-02-02 12:00:00,4930,I-94 Highway,20.0,high
2017-02-02 13:00:00,4801,I-94 Highway,20.0,high
2017-02-02 14:00:00,5143,I-94 Highway,20.0,high
2017-02-02 15:00:00,5695,I-94 Highway,20.0,high
2017-02-02 16:00:00,6351,I-94 Highway,20.0,high
2017-02-02 17:00:00,6117,I-94 Highway,20.0,high
2017-02-02 18:00:00,4555,I-94 Highway,20.0,high
2017-02-02 19:00:00,3364,I-94 Highway,20.0,high
2017-02-02 20:00:00,2972,I-94 Highway,20.0,high
2017-02-02 21:00:00,2648,I-94 Highway,20.0,high
2017-02-02 22:00:00,1815,I-94 Highway,20.0,high
2017-02-02 23:00:00,1153,I-94 Highway,20.0,high
2017-02-03 00:00:00,802,I-94 Highway,20.0,high
2017-02-03 01:00:00,549,I-94 Highway,45.099999999999994,high
2017-02-03 02:00:00,394,I-94 Highway,60.599999999999994,medium
2017-02-03 03:00:00,367,I-94 Highway,63.3,medium
2017-02-03 04:00:00,932,I-94 Highway,20.0,high
2017-02-03 05:00:00,2608,I-94 Highway,20.0,high
2017-02-03 06:00:00,5515,I-94 Highway,20.0,high
2017-02-03 07:00:00,6421,I-94 Highway,20.0,high
2017-02-03 08:00:00,5861,I-94 Highway,20.0,high
2017-02-03 09:00:00,4996,I-94 Highway,20.0,high
2017-02-03 10:00:00,4548,I-94 Highway,20.0,high
2017-02-03 11:00:00,5042,I-94 Highway,20.0,high
2017-02-03 12:00:00,5157,I-94 Highway,20.0,high
2017-02-03 13:00:00,5128,I-94 Highway,20.0,high
2017-02-03 14:00:00,5397,I-94 Highway,20.0,high
2017-02-03 15:00:00,5816,I-94 Highway,20.0,high
2017-02-03 16:00:00,6421,I-94 Highway,20.0,high
2017-02-03 17:00:00,6045,I-94 Highway,20.0,high
2017-02-03 18:00:00,5017,I-94 Highway,20.0,high
2017-02-03 19:00:00,3760,I-94 Highway,20.0,high
2017-02-03 20:00:00,3316,I-94 Highway,20.0,high
2017-02-03 21:00:00,3462,I-94 Highway,20.0,high
2017-02-03 22:00:00,3106,I-94 Highway,20.0,high
2017-02-03 23:00:00,1836,I-94 Highway,20.0,high
2017-02-04 00:00:00,1854,I-94 Highway,20.0,high
2017-02-04 01:00:00,1263,I-94 Highway,20.0,high
2017-02-04 02:00:00,911,I-94 Highway,20.0,high
2017-02-04 03:00:00,526,I-94 Highway,47.4,high
2017-02-04 04:00:00,482,I-94 Highway,51.8,medium
2017-02-04 05:00:00,526,I-94 Highway,47.4,high
2017-02-04 06:00:00,1054,I-94 Highway,20.0,high
2017-02-04 07:00:00,1222,I-94 Highway,20.0,high
2017-02-04 08:00:00,2121,I-94 Highway,20.0,high
2017-02-04 09:00:00,3193,I-94 Highway,20.0,high
2017-02-04 10:00:00,3850,I-94 Highway,20.0,high
2017-02-04 11:00:00,4480,I-94 Highway,20.0,high
2017-02-04 12:00:00,4954,I-94 Highway,20.0,high
2017-02-04 13:00:00,5008,I-94 Highway,20.0,high
2017-02-04 14:00:00,4832,I-94 Highway,20.0,high
2017-02-04 15:00:00,4548,I-94 Highway,20.0,high
2017-02-04 16:00:00,4671,I-94 Highway,20.0,high
2017-02-04 17:00:00,4629,I-94 Highway,20.0,high
2017-02-04 18:00:00,4468,I-94 Highway,20.0,high
2017-02-04 19:00:00,4011,I-94 Highway,20.0,high
2017-02-04 20:00:00,3562,I-94 Highway,20.0,high
2017-02-04 21:00:00,4103,I-94 Highway,20.0,high
2017-02-04 22:00:00,3939,I-94 Highway,20.0,high
2017-02-04 23:00:00,2519,I-94 Highway,20.0,high
2017-02-05 00:00:00,1854,I-94 Highway,20.0,high
2017-02-05 01:00:00,1263,I-94 Highway,20.0,high
2017-02-05 02:00:00,911,I-94 Highway,20.0,high
2017-02-05 03:00:00,526,I-94 Highway,47.4,high
2017-02-05 04:00:00,482,I-94 Highway,51.8,medium
2017-02-05 05:00:00,528,I-94 Highway,47.199999999999996,high
2017-02-05 06:00:00,985,I-94 Highway,20.0,high
2017-02-05 07:00:00,1130,I-94 Highway,20.0,high
2017-02-05 08:00:00,1907,I-94 Highway,20.0,high
2017-02-05 09:00:00,2834,I-94 Highway,20.0,high
2017-02-05 10:00:00,3593,I-94 Highway,20.0,high
2017-02-05 11:00:00,3767,I-94 Highway,20.0,high
2017-02-05 12:00:00,4039,I-94 Highway,20.0,high
2017-02-05 13:00:00,4341,I-94 Highway,20.0,high
2017-02-05 14:00:00,4281,I-94 Highway,20.0,high
2017-02-05 15:00:00,4323,I-94 Highway,20.0,high
2017-02-05 16:00:00,4493,I-94 Highway,20.0,high
2017-02-05 17:00:00,3671,I-94 Highway,20.0,high
2017-02-05 18:00:00,2711,I-94 Highway,20.0,high
2017-02-05 19:00:00,2121,I-94 Highway,20.0,high
2017-02-05 20:00:00,2076,I-94 Highway,20.0,high
2017-02-05 21:00:00,2751,I-94 Highway,20.0,high
2017-02-05 22:00:00,2485,I-94 Highway,20.0,high
2017-02-05 23:00:00,1058,I-94 Highway,20.0,high
2017-02-06 00:00:00,517,I-94 Highway,48.3,high
2017-02-06 01:00:00,329,I-94 Highway,67.1,medium
2017-02-06 02:00:00,256,I-94 Highway,74.4,medium
2017-02-06 03:00:00,310,I-94 Highway,69.0,medium
2017-02-06 04:00:00,811,I-94 Highway,20.0,high
2017-02-06 05:00:00,2600,I-94 Highway,20.0,high
2017-02-06 06:00:00,5626,I-94 Highway,20.0,high
2017-02-06 07:00:00,6550,I-94 Highway,20.0,high
2017-02-06 08:00:00,5779,I-94 Highway,20.0,high
2017-02-06 09:00:00,4885,I-94 Highway,20.0,high
2017-02-06 10:00:00,4218,I-94 Highway,20.0,high
2017-02-06 11:00:00,4256,I-94 Highway,20.0,high
2017-02-06 12:00:00,4629,I-94 Highway,20.0,high
2017-02-06 13:00:00,4485,I-94 Highway,20.0,high
2017-02-06 14:00:00,4910,I-94 Highway,20.0,high
2017-02-06 15:00:00,5639,I-94 Highway,20.0,high
2017-02-06 16:00:00,6551,I-94 Highway,20.0,high
2017-02-06 17:00:00,6000,I-94 Highway,20.0,high
2017-02-06 18:00:00,4526,I-94 Highway,20.0,high
2017-02-06 19:00:00,2848,I-94 Highway,20.0,high
2017-02-06 20:00:00,2383,I-94 Highway,20.0,high
2017-02-06 21:00:00,2101,I-94 Highway,20.0,high
2017-02-06 22:00:00,1451,I-94 Highway,20.0,high
2017-02-06 23:00:00,926,I-94 Highway,20.0,high
2017-02-07 00:00:00,502,I-94 Highway,49.8,high
2017-02-07 01:00:00,326,I-94 Highway,67.4,medium
2017-02-07 02:00:00,257,I-94 Highway,74.3,medium
2017-02-07 02:00:00,257,I-94 Highway,74.3,medium
2017-02-07 03:00:00,319,I-94 Highway,68.1,medium
2017-02-07 03:00:00,319,I-94 Highway,68.1,medium
2017-02-07 04:00:00,891,I-94 Highway,20.0,high
2017-02-07 05:00:00,2834,I-94 Highway,20.0,high
2017-02-07 05:00:00,2834,I-94 Highway,20.0,high
2017-02-07 06:00:00,5611,I-94 Highway,20.0,high
2017-02-07 06:00:00,5611,I-94 Highway,20.0,high
2017-02-07 07:00:00,5929,I-94 Highway,20.0,high
2017-02-07 07:00:00,5929,I-94 Highway,20.0,high
2017-02-07 08:00:00,5059,I-94 Highway,20.0,high
2017-02-07 08:00:00,5059,I-94 Highway,20.0,high
2017-02-07 08:00:00,5059,I-94 Highway,20.0,high
2017-02-07 09:00:00,4140,I-94 Highway,20.0,high
2017-02-07 09:00:00,4140,I-94 Highway,20.0,high
2017-02-07 09:00:00,4140,I-94 Highway,20.0,high
2017-02-07 10:00:00,3927,I-94 Highway,20.0,high
2017-02-07 10:00:00,3927,I-94 Highway,20.0,high
2017-02-07 11:00:00,4108,I-94 Highway,20.0,high
2017-02-07 11:00:00,4108,I-94 Highway,20.0,high
2017-02-07 12:00:00,4339,I-94 Highway,20.0,high
2017-02-07 12:00:00,4339,I-94 Highway,20.0,high
2017-02-07 13:00:00,4321,I-94 Highway,20.0,high
2017-02-07 13:00:00,4321,I-94 Highway,20.0,high
2017-02-07 14:00:00,4646,I-94 Highway,20.0,high
2017-02-07 15:00:00,5350,I-94 Highway,20.0,high
2017-02-07 16:00:00,6499,I-94 Highway,20.0,high
2017-02-07 17:00:00,5784,I-94 Highway,20.0,high
2017-02-07 18:00:00,4454,I-94 Highway,20.0,high
2017-02-07 19:00:00,3103,I-94 Highway,20.0,high
2017-02-07 20:00:00,2566,I-94 Highway,20.0,high
2017-02-07 21:00:00,2264,I-94 Highway,20.0,high
2017-02-07 22:00:00,1570,I-94 Highway,20.0,high
2017-02-07 23:00:00,954,I-94 Highway,20.0,high
2017-02-08 00:00:00,739,I-94 Highway,26.099999999999994,high
2017-02-08 01:00:00,561,I-94 Highway,43.9,high
2017-02-08 02:00:00,407,I-94 Highway,59.3,medium
2017-02-08 03:00:00,387,I-94 Highway,61.3,medium
2017-02-08 04:00:00,914,I-94 Highway,20.0,high
2017-02-08 05:00:00,2833,I-94 Highway,20.0,high
2017-02-08 06:00:00,5795,I-94 Highway,20.0,high
2017-02-08 07:00:00,6785,I-94 Highway,20.0,high
2017-02-08 08:00:00,6115,I-94 Highway,20.0,high
2017-02-08 09:00:00,5033,I-94 Highway,20.0,high
2017-02-08 10:00:00,4141,I-94 Highway,20.0,high
2017-02-08 11:00:00,4703,I-94 Highway,20.0,high
2017-02-08 12:00:00,4825,I-94 Highway,20.0,high
2017-02-08 13:00:00,4725,I-94 Highway,20.0,high
2017-02-08 14:00:00,5072,I-94 Highway,20.0,high
2017-02-08 15:00:00,5715,I-94 Highway,20.0,high
2017-02-08 16:00:00,6620,I-94 Highway,20.0,high
2017-02-08 17:00:00,6546,I-94 Highway,20.0,high
2017-02-08 18:00:00,4966,I-94 Highway,20.0,high
2017-02-08 19:00:00,3398,I-94 Highway,20.0,high
2017-02-08 20:00:00,2706,I-94 Highway,20.0,high
2017-02-08 21:00:00,2819,I-94 Highway,20.0,high
2017-02-08 22:00:00,3925,I-94 Highway,20.0,high
2017-02-08 23:00:00,1237,I-94 Highway,20.0,high
2017-02-09 00:00:00,602,I-94 Highway,39.8,high
2017-02-09 01:00:00,355,I-94 Highway,64.5,medium
2017-02-09 02:00:00,292,I-94 Highway,70.8,medium
2017-02-09 03:00:00,342,I-94 Highway,65.8,medium
2017-02-09 04:00:00,878,I-94 Highway,20.0,high
2017-02-09 05:00:00,2731,I-94 Highway,20.0,high
2017-02-09 06:00:00,5706,I-94 Highway,20.0,high
2017-02-09 07:00:00,6630,I-94 Highway,20.0,high
2017-02-09 08:00:00,5886,I-94 Highway,20.0,high
2017-02-09 09:00:00,5121,I-94 Highway,20.0,high
2017-02-09 10:00:00,4527,I-94 Highway,20.0,high
2017-02-09 11:00:00,4789,I-94 Highway,20.0,high
2017-02-09 12:00:00,4864,I-94 Highway,20.0,high
2017-02-09 13:00:00,4959,I-94 Highway,20.0,high
2017-02-09 14:00:00,5327,I-94 Highway,20.0,high
2017-02-09 15:00:00,5977,I-94 Highway,20.0,high
2017-02-09 16:00:00,6594,I-94 Highway,20.0,high
2017-02-09 17:00:00,6168,I-94 Highway,20.0,high
2017-02-09 18:00:00,4828,I-94 Highway,20.0,high
2017-02-09 19:00:00,3397,I-94 Highway,20.0,high
2017-02-09 20:00:00,2931,I-94 Highway,20.0,high
2017-02-09 21:00:00,2765,I-94 Highway,20.0,high
2017-02-09 22:00:00,2020,I-94 Highway,20.0,high
2017-02-09 23:00:00,1158,I-94 Highway,20.0,high
2017-02-10 00:00:00,590,I-94 Highway,41.0,high
2017-02-10 01:00:00,393,I-94 Highway,60.699999999999996,medium
2017-02-10 02:00:00,303,I-94 Highway,69.7,medium
2017-02-10 03:00:00,340,I-94 Highway,66.0,medium
2017-02-10 04:00:00,874,I-94 Highway,20.0,high
2017-02-10 05:00:00,2750,I-94 Highway,20.0,high
2017-02-10 06:00:00,5684,I-94 Highway,20.0,high
2017-02-10 07:00:00,6474,I-94 Highway,20.0,high
2017-02-10 08:00:00,5710,I-94 Highway,20.0,high
2017-02-10 09:00:00,4795,I-94 Highway,20.0,high
2017-02-10 10:00:00,4203,I-94 Highway,20.0,high
2017-02-10 11:00:00,4464,I-94 Highway,20.0,high
2017-02-10 12:00:00,4664,I-94 Highway,20.0,high
2017-02-10 13:00:00,4622,I-94 Highway,20.0,high
2017-02-10 14:00:00,4989,I-94 Highway,20.0,high
2017-02-10 15:00:00,5670,I-94 Highway,20.0,high
2017-02-10 16:00:00,6566,I-94 Highway,20.0,high
2017-02-10 17:00:00,6124,I-94 Highway,20.0,high
2017-02-10 18:00:00,4694,I-94 Highway,20.0,high
2017-02-10 19:00:00,3186,I-94 Highway,20.0,high
2017-02-10 20:00:00,2646,I-94 Highway,20.0,high
2017-02-10 21:00:00,2487,I-94 Highway,20.0,high
2017-02-10 22:00:00,2242,I-94 Highway,20.0,high
2017-02-10 23:00:00,1069,I-94 Highway,20.0,high
2017-02-11 00:00:00,1197,I-94 Highway,20.0,high
2017-02-11 01:00:00,788,I-94 Highway,21.19999999999999,high
2017-02-11 02:00:00,538,I-94 Highway,46.199999999999996,high
2017-02-11 03:00:00,334,I-94 Highway,66.6,medium
2017-02-11 04:00:00,265,I-94 Highway,73.5,medium
2017-02-11 05:00:00,460,I-94 Highway,54.0,medium
2017-02-11 06:00:00,875,I-94 Highway,20.0,high
2017-02-11 07:00:00,1249,I-94 Highway,20.0,high
2017-02-11 08:00:00,2098,I-94 Highway,20.0,high
2017-02-11 09:00:00,3155,I-94 Highway,20.0,high
2017-02-11 10:00:00,4247,I-94 Highway,20.0,high
2017-02-11 11:00:00,4645,I-94 Highway,20.0,high
2017-02-11 12:00:00,5020,I-94 Highway,20.0,high
2017-02-11 13:00:00,4928,I-94 Highway,20.0,high
2017-02-11 14:00:00,4986,I-94 Highway,20.0,high
2017-02-11 15:00:00,4815,I-94 Highway,20.0,high
2017-02-11 16:00:00,4760,I-94 Highway,20.0,high
2017-02-11 17:00:00,4984,I-94 Highway,20.0,high
2017-02-11 18:00:00,4739,I-94 Highway,20.0,high
2017-02-11 19:00:00,3605,I-94 Highway,20.0,high
2017-02-11 20:00:00,2862,I-94 Highway,20.0,high
2017-02-11 21:00:00,2835,I-94 Highway,20.0,high
2017-02-11 21:00:00,2835,I-94 Highway,20.0,high
2017-02-11 22:00:00,2489,I-94 Highway,20.0,high
2017-02-11 22:00:00,2489,I-94 Highway,20.0,high
2017-02-11 23:00:00,1822,I-94 Highway,20.0,high
2017-02-11 23:00:00,1822,I-94 Highway,20.0,high
2017-02-11 23:00:00,1822,I-94 Highway,20.0,high
2017-02-12 00:00:00,1196,I-94 Highway,20.0,high
2017-02-12 00:00:00,1196,I-94 Highway,20.0,high
2017-02-12 00:00:00,1196,I-94 Highway,20.0,high
2017-02-12 01:00:00,829,I-94 Highway,20.0,high
2017-02-12 01:00:00,829,I-94 Highway,20.0,high
2017-02-12 01:00:00,829,I-94 Highway,20.0,high
2017-02-12 02:00:00,538,I-94 Highway,46.199999999999996,high
2017-02-12 02:00:00,538,I-94 Highway,46.199999999999996,high
2017-02-12 03:00:00,334,I-94 Highway,66.6,medium
2017-02-12 04:00:00,265,I-94 Highway,73.5,medium
2017-02-12 05:00:00,429,I-94 Highway,57.099999999999994,medium
2017-02-12 06:00:00,774,I-94 Highway,22.599999999999994,high
2017-02-12 07:00:00,1084,I-94 Highway,20.0,high
2017-02-12 08:00:00,1789,I-94 Highway,20.0,high
2017-02-12 09:00:00,2666,I-94 Highway,20.0,high
2017-02-12 10:00:00,3517,I-94 Highway,20.0,high
2017-02-12 11:00:00,3952,I-94 Highway,20.0,high
2017-02-12 12:00:00,4297,I-94 Highway,20.0,high
2017-02-12 13:00:00,4679,I-94 Highway,20.0,high
2017-02-12 14:00:00,4538,I-94 Highway,20.0,high
2017-02-12 15:00:00,4342,I-94 Highway,20.0,high
2017-02-12 16:00:00,4775,I-94 Highway,20.0,high
2017-02-12 17:00:00,5766,I-94 Highway,20.0,high
2017-02-12 18:00:00,3964,I-94 Highway,20.0,high
2017-02-12 19:00:00,3168,I-94 Highway,20.0,high
2017-02-12 20:00:00,2631,I-94 Highway,20.0,high
2017-02-12 21:00:00,2208,I-94 Highway,20.0,high
2017-02-12 22:00:00,1723,I-94 Highway,20.0,high
2017-02-12 23:00:00,1069,I-94 Highway,20.0,high
2017-02-13 00:00:00,645,I-94 Highway,35.5,high
2017-02-13 01:00:00,402,I-94 Highway,59.8,medium
2017-02-13 02:00:00,324,I-94 Highway,67.6,medium
2017-02-13 03:00:00,368,I-94 Highway,63.199999999999996,medium
2017-02-13 04:00:00,869,I-94 Highway,20.0,high
2017-02-13 05:00:00,2703,I-94 Highway,20.0,high
2017-02-13 06:00:00,5717,I-94 Highway,20.0,high
2017-02-13 07:00:00,6643,I-94 Highway,20.0,high
2017-02-13 08:00:00,6255,I-94 Highway,20.0,high
2017-02-13 09:00:00,4943,I-94 Highway,20.0,high
2017-02-13 10:00:00,4447,I-94 Highway,20.0,high
2017-02-13 11:00:00,4558,I-94 Highway,20.0,high
2017-02-13 12:00:00,4627,I-94 Highway,20.0,high
2017-02-13 13:00:00,4794,I-94 Highway,20.0,high
2017-02-13 14:00:00,4930,I-94 Highway,20.0,high
2017-02-13 15:00:00,5568,I-94 Highway,20.0,high
2017-02-14 01:00:00,332,I-94 Highway,66.8,medium
2017-02-14 02:00:00,266,I-94 Highway,73.4,medium
2017-02-14 03:00:00,322,I-94 Highway,67.8,medium
2017-02-14 04:00:00,831,I-94 Highway,20.0,high
2017-02-14 05:00:00,2746,I-94 Highway,20.0,high
2017-02-14 06:00:00,5774,I-94 Highway,20.0,high
2017-02-14 07:00:00,6355,I-94 Highway,20.0,high
2017-02-14 08:00:00,6003,I-94 Highway,20.0,high
2017-02-14 09:00:00,5153,I-94 Highway,20.0,high
2017-02-14 10:00:00,4395,I-94 Highway,20.0,high
2017-02-14 11:00:00,4650,I-94 Highway,20.0,high
2017-02-14 12:00:00,4915,I-94 Highway,20.0,high
2017-02-14 13:00:00,4811,I-94 Highway,20.0,high
2017-02-14 14:00:00,5098,I-94 Highway,20.0,high
2017-02-14 15:00:00,5892,I-94 Highway,20.0,high
2017-02-14 16:00:00,6530,I-94 Highway,20.0,high
2017-02-14 17:00:00,6093,I-94 Highway,20.0,high
2017-02-14 18:00:00,4734,I-94 Highway,20.0,high
2017-02-14 19:00:00,3376,I-94 Highway,20.0,high
2017-02-14 20:00:00,2715,I-94 Highway,20.0,high
2017-02-14 21:00:00,3111,I-94 Highway,20.0,high
2017-02-14 22:00:00,3604,I-94 Highway,20.0,high
2017-02-14 23:00:00,1296,I-94 Highway,20.0,high
2017-02-15 00:00:00,671,I-94 Highway,32.89999999999999,high
2017-02-15 01:00:00,368,I-94 Highway,63.199999999999996,medium
2017-02-15 02:00:00,287,I-94 Highway,71.3,medium
2017-02-15 03:00:00,335,I-94 Highway,66.5,medium
2017-02-15 04:00:00,884,I-94 Highway,20.0,high
2017-02-15 05:00:00,2731,I-94 Highway,20.0,high
2017-02-15 06:00:00,5810,I-94 Highway,20.0,high
2017-02-15 07:00:00,6830,I-94 Highway,20.0,high
2017-02-15 08:00:00,6036,I-94 Highway,20.0,high
2017-02-15 09:00:00,5176,I-94 Highway,20.0,high
2017-02-15 10:00:00,4440,I-94 Highway,20.0,high
2017-02-15 11:00:00,4703,I-94 Highway,20.0,high
2017-02-15 12:00:00,4880,I-94 Highway,20.0,high
2017-02-15 13:00:00,4873,I-94 Highway,20.0,high
2017-02-15 14:00:00,5206,I-94 Highway,20.0,high
2017-02-15 15:00:00,5605,I-94 Highway,20.0,high
2017-02-15 16:00:00,6601,I-94 Highway,20.0,high
2017-02-15 17:00:00,6093,I-94 Highway,20.0,high
2017-02-15 18:00:00,4844,I-94 Highway,20.0,high
2017-02-15 19:00:00,3502,I-94 Highway,20.0,high
2017-02-15 20:00:00,2844,I-94 Highway,20.0,high
2017-02-15 21:00:00,2727,I-94 Highway,20.0,high
2017-02-15 22:00:00,1722,I-94 Highway,20.0,high
2017-02-15 23:00:00,1050,I-94 Highway,20.0,high
2017-02-16 00:00:00,711,I-94 Highway,28.89999999999999,high
2017-02-16 01:00:00,504,I-94 Highway,49.599999999999994,high
2017-02-16 02:00:00,418,I-94 Highway,58.199999999999996,medium
2017-02-16 03:00:00,468,I-94 Highway,53.199999999999996,medium
2017-02-16 04:00:00,933,I-94 Highway,20.0,high
2017-02-16 05:00:00,2755,I-94 Highway,20.0,high
2017-02-16 06:00:00,5721,I-94 Highway,20.0,high
2017-02-16 07:00:00,6888,I-94 Highway,20.0,high
2017-02-16 08:00:00,6137,I-94 Highway,20.0,high
2017-02-16 09:00:00,5040,I-94 Highway,20.0,high
2017-02-16 10:00:00,4510,I-94 Highway,20.0,high
2017-02-16 11:00:00,4739,I-94 Highway,20.0,high
2017-02-16 12:00:00,4864,I-94 Highway,20.0,high
2017-02-16 13:00:00,5039,I-94 Highway,20.0,high
2017-02-16 14:00:00,5365,I-94 Highway,20.0,high
2017-02-16 15:00:00,5681,I-94 Highway,20.0,high
2017-02-16 16:00:00,6564,I-94 Highway,20.0,high
2017-02-16 17:00:00,6273,I-94 Highway,20.0,high
2017-02-16 18:00:00,4663,I-94 Highway,20.0,high
2017-02-16 19:00:00,3399,I-94 Highway,20.0,high
2017-02-16 20:00:00,2934,I-94 Highway,20.0,high
2017-02-16 21:00:00,3283,I-94 Highway,20.0,high
2017-02-16 22:00:00,3751,I-94 Highway,20.0,high
2017-02-16 23:00:00,1319,I-94 Highway,20.0,high
2017-02-17 00:00:00,692,I-94 Highway,30.799999999999997,high
2017-02-17 01:00:00,402,I-94 Highway,59.8,medium
2017-02-17 02:00:00,325,I-94 Highway,67.5,medium
2017-02-17 03:00:00,349,I-94 Highway,65.1,medium
2017-02-17 04:00:00,828,I-94 Highway,20.0,high
2017-02-17 05:00:00,2577,I-94 Highway,20.0,high
2017-02-17 06:00:00,5465,I-94 Highway,20.0,high
2017-02-17 07:00:00,6370,I-94 Highway,20.0,high
2017-02-17 08:00:00,5960,I-94 Highway,20.0,high
2017-02-17 09:00:00,5207,I-94 Highway,20.0,high
2017-02-17 10:00:00,4841,I-94 Highway,20.0,high
2017-02-17 11:00:00,5259,I-94 Highway,20.0,high
2017-02-17 12:00:00,5385,I-94 Highway,20.0,high
2017-02-17 13:00:00,5351,I-94 Highway,20.0,high
2017-02-17 14:00:00,5474,I-94 Highway,20.0,high
2017-02-17 15:00:00,5955,I-94 Highway,20.0,high
2017-02-17 16:00:00,6571,I-94 Highway,20.0,high
2017-02-17 17:00:00,5633,I-94 Highway,20.0,high
2017-02-17 18:00:00,5000,I-94 Highway,20.0,high
2017-02-17 19:00:00,3915,I-94 Highway,20.0,high
2017-02-17 20:00:00,3199,I-94 Highway,20.0,high
2017-02-17 21:00:00,3124,I-94 Highway,20.0,high
2017-02-17 22:00:00,2576,I-94 Highway,20.0,high
2017-02-17 23:00:00,1813,I-94 Highway,20.0,high
2017-02-18 00:00:00,1230,I-94 Highway,20.0,high
